text,label,device,scenario
src2dst_max_ps is 234 | dst2src_mean_ps is 67 | dst2src_bytes is 536 | dst2src_stddev_ps is 2.83 | src2dst_max_piat_ms is 15034 | dst2src_stddev_piat_ms is 7984.07 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,dos_edge1_8000
src2dst_max_ps is 74 | dst2src_mean_ps is 0 | dst2src_bytes is 0 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 2016 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 1020 | bidirectional_min_ps is 74 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 1020 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15083 | dst2src_stddev_piat_ms is 8237.63 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8232.30 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8216.36 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15056 | dst2src_stddev_piat_ms is 8216.02 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 73 | dst2src_mean_ps is 60 | dst2src_bytes is 3840 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 1102 | dst2src_stddev_piat_ms is 179.76 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 5 | bidirectional_min_ps is 60 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15080 | dst2src_stddev_piat_ms is 8250.90 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8215.64 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8219.07 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 120.44 | dst2src_bytes is 1084 | dst2src_stddev_ps is 160.36 | src2dst_max_piat_ms is 15025 | dst2src_stddev_piat_ms is 7442.41 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,dos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15053 | dst2src_stddev_piat_ms is 8229.39 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 119.78 | dst2src_bytes is 1078 | dst2src_stddev_ps is 160.62 | src2dst_max_piat_ms is 15025 | dst2src_stddev_piat_ms is 7436.75 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 60 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 1 | bidirectional_rst_packets is 1,1,edge1,dos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8235.03 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 126.50 | dst2src_bytes is 1012 | dst2src_stddev_ps is 170.35 | src2dst_max_piat_ms is 15024 | dst2src_stddev_piat_ms is 6006.58 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 60 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 1 | bidirectional_rst_packets is 1,1,edge1,dos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8234.48 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8233.57 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8215.82 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.60 | dst2src_bytes is 338 | dst2src_stddev_ps is 3.58 | src2dst_max_piat_ms is 22085 | dst2src_stddev_piat_ms is 10503.11 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8236.31 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 95 | dst2src_mean_ps is 60 | dst2src_bytes is 7500 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 1057 | dst2src_stddev_piat_ms is 497.94 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 60 | dst2src_min_piat_ms is 1 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15059 | dst2src_stddev_piat_ms is 8241.22 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 68.67 | dst2src_bytes is 206 | dst2src_stddev_ps is 4.62 | src2dst_max_piat_ms is 1007 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15089 | dst2src_stddev_piat_ms is 8223.31 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8231.57 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.33 | dst2src_bytes is 404 | dst2src_stddev_ps is 3.27 | src2dst_max_piat_ms is 19028 | dst2src_stddev_piat_ms is 9824.70 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8233.94 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.60 | dst2src_bytes is 338 | dst2src_stddev_ps is 3.58 | src2dst_max_piat_ms is 22084 | dst2src_stddev_piat_ms is 10447.44 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15057 | dst2src_stddev_piat_ms is 8221.26 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.33 | dst2src_bytes is 404 | dst2src_stddev_ps is 3.27 | src2dst_max_piat_ms is 19028 | dst2src_stddev_piat_ms is 9825.05 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.60 | dst2src_bytes is 338 | dst2src_stddev_ps is 3.58 | src2dst_max_piat_ms is 22085 | dst2src_stddev_piat_ms is 10417.53 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15053 | dst2src_stddev_piat_ms is 8228.31 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15082 | dst2src_stddev_piat_ms is 8243.07 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15087 | dst2src_stddev_piat_ms is 8227.48 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15053 | dst2src_stddev_piat_ms is 8232.12 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15188 | dst2src_stddev_piat_ms is 8213.66 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 136 | dst2src_bytes is 952 | dst2src_stddev_ps is 181.70 | src2dst_max_piat_ms is 26494 | dst2src_stddev_piat_ms is 12459.84 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.60 | dst2src_bytes is 338 | dst2src_stddev_ps is 3.58 | src2dst_max_piat_ms is 26492 | dst2src_stddev_piat_ms is 14137.63 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15056 | dst2src_stddev_piat_ms is 8224.88 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8225.23 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.60 | dst2src_bytes is 338 | dst2src_stddev_ps is 3.58 | src2dst_max_piat_ms is 26492 | dst2src_stddev_piat_ms is 14137.92 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15056 | dst2src_stddev_piat_ms is 8224.52 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8234.66 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8231.75 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.33 | dst2src_bytes is 404 | dst2src_stddev_ps is 3.27 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8274.34 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15086 | dst2src_stddev_piat_ms is 8231.10 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8210.24 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.33 | dst2src_bytes is 404 | dst2src_stddev_ps is 3.27 | src2dst_max_piat_ms is 19028 | dst2src_stddev_piat_ms is 9824.38 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8210.77 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15056 | dst2src_stddev_piat_ms is 8231.76 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.33 | dst2src_bytes is 404 | dst2src_stddev_ps is 3.27 | src2dst_max_piat_ms is 19028 | dst2src_stddev_piat_ms is 9825.93 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15080 | dst2src_stddev_piat_ms is 8249.26 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15055 | dst2src_stddev_piat_ms is 8232.85 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15059 | dst2src_stddev_piat_ms is 8212.42 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.14 | dst2src_bytes is 470 | dst2src_stddev_ps is 3.02 | src2dst_max_piat_ms is 15054 | dst2src_stddev_piat_ms is 8220.34 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_8000
src2dst_max_ps is 234 | dst2src_mean_ps is 67.60 | dst2src_bytes is 338 | dst2src_stddev_ps is 3.58 | src2dst_max_piat_ms is 22085 | dst2src_stddev_piat_ms is 10503.32 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,ddos_edge1_80
src2dst_max_ps is 234 | dst2src_mean_ps is 120.44 | dst2src_bytes is 1084 | dst2src_stddev_ps is 160.36 | src2dst_max_piat_ms is 15025 | dst2src_stddev_piat_ms is 7482.02 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,dos_edge1_80
